FID,the_geom,ID_order,ID,today,deviceid,simserial,coordinate,Y_coordina,X_coordina,_coordinat,_coordin_1,tree_speci,other,tree_healt,threat,threat_ele,threat_roa,threat_bui,threat_wat,threat_peo,other_thre,other_001,tree_site,tree_base,_submissio,_index,functional,function_1,function_2,other_002,distance_c,angle_bott,angle_top,circumfere,diameter,comment_st,stem_tree_,_id,small_big
dar_es_salaam_trees.395,POINT (39.2545073 -6.77305506),395,1248,3/13/2020,3.54E+19,8925504410914534724f,-6.77305506 39.2545073 -24.0 8.0,-6.77305506,39.2545073,-24,8,other,,healthy,NULL,0,0,0,0,0,0,,private_property,Open soil,2020-03-13T11:02:33,60,human,0,1,,,,,60,19.11,No,0,2146,big
dar_es_salaam_trees.396,POINT (39.25462303 -6.77315844),396,1249,3/13/2020,3.54E+19,8925504410914534724f,-6.77315844 39.25462303 -38.0 8.0,-6.77315844,39.25462303,-38,8,other,,healthy,NULL,0,0,0,0,0,0,,private_property,Open soil,2020-03-13T11:02:47,61,human,0,1,,,,,60,19.11,No,0,2147,big
dar_es_salaam_trees.397,POINT (39.25463322 -6.77318032),397,1250,3/13/2020,3.54E+19,8925504410914534724f,-6.77318032 39.25463322 -37.0 8.0,-6.77318032,39.25463322,-37,8,other,,healthy,NULL,0,0,0,0,0,0,,private_property,Open soil,2020-03-13T11:03:02,62,human,0,1,,,,,40,12.74,No,0,2148,big
dar_es_salaam_trees.398,POINT (39.25584032 -6.77145014),398,1251,3/11/2020,3.54E+19,8925504410914534724f,-6.77145014 39.25584032 -22.0 10.0,-6.77145014,39.25584032,-22,10,other,,healthy,NULL,0,0,0,0,0,0,,private_property,restricted/incased,2020-03-12T06:01:28,77,human,0,1,,,,,106,33.76,No,0,1858,big
dar_es_salaam_trees.399,POINT (39.26240833 -6.7762),399,1252,3/10/2020,3.59E+19,8.93E+22,-6.7762 39.26240833333333 6.9 5.0,-6.7762,39.26240833,6.9,5,palm,,healthy,NULL,0,0,0,0,0,0,,private_property,restricted/incased,2020-03-10T12:06:15,64,human,0,1,,,,,160,50.96,No,0,1653,big
dar_es_salaam_trees.400,POINT (39.25302803 -6.77593543),400,1253,3/10/2020,3.54E+19,8925504410914534724f,-6.77593543 39.25302803 -17.0 8.0,-6.77593543,39.25302803,-17,8,palm,,healthy,NULL,0,0,0,0,0,0,,private_property,restricted/incased,2020-03-10T13:07:01,98,human,0,1,,,,,80,25.48,No,0,1694,big
dar_es_salaam_trees.401,POINT (39.25294949 -6.77599588),401,1254,3/10/2020,3.54E+19,8925504410914534724f,-6.77599588 39.25294949 -23.0 9.0,-6.77599588,39.25294949,-23,9,palm,,healthy,NULL,0,0,0,0,0,0,,private_property,restricted/incased,2020-03-10T13:18:46,100,human,0,1,,,,,80,25.48,No,0,1696,big
dar_es_salaam_trees.402,POINT (39.25622915 -6.77235528),402,1255,3/10/2020,3.54E+19,8925504410914534724f,-6.77235528 39.25622915 -23.0 5.0,-6.77235528,39.25622915,-23,5,palm,,healthy,NULL,0,0,0,0,0,0,,private_property,Open soil,2020-03-11T05:55:30,121,human,0,1,,,,,105,33.44,No,0,1717,big
dar_es_salaam_trees.403,POINT (39.26355667 -6.769851667),403,1256,3/12/2020,3.53E+19,8.93E+23,-6.769851666666667 39.263556666666666 4.9 4.8,-6.76985167,39.26355667,4.9,4.8,palm,,healthy,NULL,0,0,0,0,0,0,,private_property,Open soil,2020-03-12T09:41:28,42,human,0,1,,,,,102,32.48,No,0,1950,big
dar_es_salaam_trees.404,POINT (39.25878729 -6.77193542),404,1257,3/12/2020,3.54E+19,8925504410914534724f,-6.77193542 39.25878729 -11.0 5.0,-6.77193542,39.25878729,-11,5,palm,,healthy,NULL,0,0,0,0,0,0,,private_property,restricted/incased,2020-03-13T05:45:00,82,human,0,1,,,,,100,31.85,No,0,2017,big
dar_es_salaam_trees.405,POINT (39.25874878 -6.77192077),405,1258,3/12/2020,3.54E+19,8925504410914534724f,-6.77192077 39.25874878 -11.0 8.0,-6.77192077,39.25874878,-11,8,palm,,healthy,NULL,0,0,0,0,0,0,,private_property,restricted/incased,2020-03-13T05:47:09,83,human,0,1,,,,,90,28.66,No,0,2018,big
dar_es_salaam_trees.406,POINT (39.25870814 -6.77188858),406,1259,3/12/2020,3.54E+19,8925504410914534724f,-6.77188858 39.25870814 -19.0 12.0,-6.77188858,39.25870814,-19,12,palm,,healthy,NULL,0,0,0,0,0,0,,private_property,restricted/incased,2020-03-13T05:48:58,85,human,0,1,,,,,110,35.03,No,0,2022,big
dar_es_salaam_trees.407,POINT (39.25871565 -6.77187624),407,1260,3/12/2020,3.54E+19,8925504410914534724f,-6.77187624 39.25871565 -16.0 5.0,-6.77187624,39.25871565,-16,5,palm,,healthy,NULL,0,0,0,0,0,0,,private_property,restricted/incased,2020-03-13T05:50:28,86,human,0,1,,,,,100,31.85,No,0,2023,big
dar_es_salaam_trees.408,POINT (39.25872305 -6.77186401),408,1261,3/12/2020,3.54E+19,8925504410914534724f,-6.77186401 39.25872305 -12.0 5.0,-6.77186401,39.25872305,-12,5,palm,,healthy,NULL,0,0,0,0,0,0,,private_property,restricted/incased,2020-03-13T06:07:34,87,human,0,1,,,,,110,35.03,No,0,2024,big
dar_es_salaam_trees.409,POINT (39.25873242 -6.77185196),409,1262,3/12/2020,3.54E+19,8925504410914534724f,-6.77185196 39.25873242 -11.0 6.0,-6.77185196,39.25873242,-11,6,palm,,healthy,NULL,0,0,0,0,0,0,,private_property,restricted/incased,2020-03-13T06:08:49,88,human,0,1,,,,,120,38.22,No,0,2025,big
dar_es_salaam_trees.410,POINT (39.25875959 -6.77180155),410,1263,3/12/2020,3.54E+19,8925504410914534724f,-6.77180155 39.25875959 -4.0 5.0,-6.77180155,39.25875959,-4,5,palm,,healthy,NULL,0,0,0,0,0,0,,private_property,restricted/incased,2020-03-13T06:14:45,89,human,0,1,,,,,98,31.21,No,0,2026,big
dar_es_salaam_trees.411,POINT (39.2586794 -6.7717704),411,1264,3/12/2020,3.54E+19,8925504410914534724f,-6.7717704 39.2586794 -10.0 5.0,-6.7717704,39.2586794,-10,5,palm,,healthy,NULL,0,0,0,0,0,0,,private_property,restricted/incased,2020-03-13T06:18:02,90,human,0,1,,,,,127,40.45,No,0,2027,big
dar_es_salaam_trees.412,POINT (39.25847036 -6.77142617),412,1265,3/12/2020,3.54E+19,8925504410914534724f,-6.77142617 39.25847036 -11.0 8.0,-6.77142617,39.25847036,-11,8,palm,,healthy,NULL,0,0,0,0,0,0,,private_property,restricted/incased,2020-03-13T06:24:22,91,human,0,1,,,,,103,32.8,No,0,2028,big
dar_es_salaam_trees.413,POINT (39.25428142 -6.77060189),413,1266,3/12/2020,3.54E+19,8925504410914534724f,-6.77060189 39.25428142 -1.0 12.0,-6.77060189,39.25428142,-1,12,palm,,healthy,NULL,0,0,0,0,0,0,,private_property,Open soil,2020-03-13T06:54:46,95,human,0,1,,,,,176,56.05,No,0,2033,big
dar_es_salaam_trees.414,POINT (39.25847015 -6.77145297),414,1267,3/12/2020,3.54E+19,8925504410914534724f,-6.77145297 39.25847015 -8.0 7.0,-6.77145297,39.25847015,-8,7,palm,,healthy,NULL,0,0,0,0,0,0,,private_property,restricted/incased,2020-03-13T09:50:32,99,human,0,1,,,,,85,27.07,No,0,2042,big
dar_es_salaam_trees.415,POINT (39.25880811 -6.77052606),415,1268,3/12/2020,3.54E+19,8925504410914534724f,-6.77052606 39.25880811 -12.0 8.0,-6.77052606,39.25880811,-12,8,palm,,healthy,NULL,0,0,0,0,0,0,,private_property,Open soil,2020-03-13T10:51:27,111,human,0,1,,,,,120,38.22,No,0,2122,big
dar_es_salaam_trees.416,POINT (39.25385848 -6.77098678),416,1269,3/12/2020,3.54E+19,8925504410914534724f,-6.77098678 39.25385848 -35.0 7.0,-6.77098678,39.25385848,-35,7,palm,,healthy,NULL,0,0,0,0,0,0,,private_property,Open soil,2020-03-13T10:57:32,118,human,0,1,,,,,156,49.68,No,0,2129,big
dar_es_salaam_trees.417,POINT (39.25386547 -6.77099148),417,1270,3/12/2020,3.54E+19,8925504410914534724f,-6.77099148 39.25386547 -35.0 6.0,-6.77099148,39.25386547,-35,6,palm,,healthy,NULL,0,0,0,0,0,0,,private_property,Open soil,2020-03-13T10:58:20,119,heritage_tree,1,0,,,,,167,53.18,No,0,2130,big
dar_es_salaam_trees.418,POINT (39.25425088 -6.7706693),418,1271,3/13/2020,3.54E+19,8925504410914534724f,-6.7706693 39.25425088 -4.0 8.0,-6.7706693,39.25425088,-4,8,palm,,healthy,NULL,0,0,0,0,0,0,,private_property,Open soil,2020-03-13T10:58:51,51,human,0,1,,,,,60,19.11,No,0,2133,big
dar_es_salaam_trees.419,POINT (39.25423865 -6.77068473),419,1272,3/13/2020,3.54E+19,8925504410914534724f,-6.77068473 39.25423865 -5.0 8.0,-6.77068473,39.25423865,-5,8,palm,,healthy,NULL,0,0,0,0,0,0,,private_property,Open soil,2020-03-13T10:59:08,52,human,0,1,,,,,154,49.04,No,0,2134,big
dar_es_salaam_trees.420,POINT (39.25423444 -6.7707),420,1273,3/13/2020,3.54E+19,8925504410914534724f,-6.7707 39.25423444 -6.0 8.0,-6.7707,39.25423444,-6,8,palm,,healthy,NULL,0,0,0,0,0,0,,private_property,Open soil,2020-03-13T10:59:30,53,human,0,1,,,,,167,53.18,No,0,2135,big
dar_es_salaam_trees.421,POINT (39.25422621 -6.77071576),421,1274,3/13/2020,3.54E+19,8925504410914534724f,-6.77071576 39.25422621 -7.0 10.0,-6.77071576,39.25422621,-7,10,palm,,healthy,NULL,0,0,0,0,0,0,,private_property,Open soil,2020-03-13T10:59:49,54,human,,,,,,,106,33.76,No,0,2136,big
dar_es_salaam_trees.422,POINT (39.25417004 -6.77082296),422,1275,3/13/2020,3.54E+19,8925504410914534724f,-6.77082296 39.25417004 -12.0 8.0,-6.77082296,39.25417004,-12,8,palm,,healthy,NULL,0,0,0,0,0,0,,private_property,Open soil,2020-03-13T11:00:25,55,human,0,1,,,,,180,57.32,No,0,2139,big
dar_es_salaam_trees.423,POINT (39.25244167 -6.777516667),423,1276,3/11/2020,3.54E+19,8.93E+22,-6.777516666666666 39.25244166666666 14.5 5.0,-6.77751667,39.25244167,14.5,5,palm,,healthy,NULL,0,0,0,0,0,0,,private_property,restricted/incased,2020-03-11T11:45:01,68,human,0,1,,,,,45,14.33,No,0,1844,big
dar_es_salaam_trees.424,POINT (39.25229833 -6.777581667),424,1277,3/11/2020,3.54E+19,8.93E+22,-6.777581666666666 39.252298333333336 20.1 5.0,-6.77758167,39.25229833,20.1,5,palm,,healthy,NULL,0,0,0,0,0,0,,private_property,restricted/incased,2020-03-11T11:46:29,69,human,0,1,,,,,47,14.97,No,0,1845,big
dar_es_salaam_trees.425,POINT (39.25240167 -6.77741),425,1278,3/11/2020,3.54E+19,8.93E+22,-6.77741 39.252401666666664 30.2 4.7,-6.77741,39.25240167,30.2,4.7,palm,,healthy,NULL,0,0,0,0,0,0,,private_property,restricted/incased,2020-03-11T11:48:06,70,human,0,1,,,,,58,18.47,No,0,1846,big
dar_es_salaam_trees.426,POINT (39.25231667 -6.777411667),426,1279,3/11/2020,3.54E+19,8.93E+22,-6.777411666666666 39.252316666666665 31.6 4.8,-6.77741167,39.25231667,31.6,4.8,palm,,healthy,NULL,0,0,0,0,0,0,,private_property,restricted/incased,2020-03-11T11:49:37,71,human,0,1,,,,,50,15.92,No,0,1847,big
dar_es_salaam_trees.427,POINT (39.25507628 -6.77160883),427,1280,3/11/2020,3.54E+19,8925504410914534724f,-6.77160883 39.25507628 -29.0 11.0,-6.77160883,39.25507628,-29,11,palm,,healthy,NULL,0,0,0,0,0,0,,private_property,Open soil,2020-03-12T06:08:47,94,,,,,,,,95,30.25,No,0,1879,big
dar_es_salaam_trees.428,POINT (39.2579249 -6.77103443),428,1281,3/11/2020,3.54E+19,8925504410914534724f,-6.77103443 39.2579249 -35.0 9.0,-6.77103443,39.2579249,-35,9,palm,,healthy,NULL,0,0,0,0,0,0,,private_property,Open soil,2020-03-12T06:10:31,99,human,0,1,,,,,120,38.22,No,0,1884,big
dar_es_salaam_trees.429,POINT (39.25311297 -6.77560904),429,1282,3/10/2020,3.54E+19,8925504410914534724f,-6.77560904 39.25311297 -12.0 5.0,-6.77560904,39.25311297,-12,5,other,,healthy,NULL,0,0,0,0,0,0,,private_property,Open soil,2020-03-10T14:00:32,108,human,0,1,,,,,100,31.85,No,0,1704,big
dar_es_salaam_trees.430,POINT (39.26117833 -6.769966667),430,1283,3/12/2020,3.59E+19,8.93E+22,-6.769966666666666 39.26117833333333 13.7 5.0,-6.76996667,39.26117833,13.7,5,ashok,,healthy,building/structures,0,0,1,0,0,0,,public_property,Open soil,2020-03-12T09:38:08,22,human,0,1,,,,,75,23.89,No,0,1925,big
dar_es_salaam_trees.431,POINT (39.26125333 -6.770025),431,1284,3/12/2020,3.59E+19,8.93E+22,-6.770025 39.261253333333336 13.7 4.8,-6.770025,39.26125333,13.7,4.8,ashok,,healthy,building/structures,0,0,1,0,0,0,,public_property,Open soil,2020-03-12T09:38:16,23,human,0,1,,,,,71,22.61,No,0,1926,big
dar_es_salaam_trees.432,POINT (39.259745 -6.774),432,1285,3/10/2020,3.59E+19,8.93E+22,-6.774000000000001 39.259744999999995 10.9 7.5,-6.774,39.259745,10.9,7.5,neem,,healthy,building/structures,0,0,1,0,0,0,,public_property,Open soil,2020-03-10T11:37:05,16,human,0,1,,,,,200,63.69,no,0,1596,big
dar_es_salaam_trees.433,POINT (39.26224333 -6.776598333),433,1286,3/10/2020,3.59E+19,8.93E+22,-6.776598333333334 39.26224333333333 7.3 5.0,-6.77659833,39.26224333,7.3,5,neem,,healthy,building/structures,0,0,1,0,0,0,,public_property,Open soil,2020-03-10T12:06:57,69,human,0,1,,,,,125,39.81,No,0,1659,big
dar_es_salaam_trees.434,POINT (39.26275 -6.770383333),434,1287,3/12/2020,3.59E+19,8.93E+22,-6.770383333333332 39.26275 9.4 5.0,-6.77038333,39.26275,9.4,5,other,,healthy,building/structures,0,0,1,0,0,0,,public_property,Open soil,2020-03-12T09:40:06,36,human,0,1,,,,,65,20.7,No,0,1943,big
dar_es_salaam_trees.435,POINT (39.25531833 -6.776536667),435,1288,3/12/2020,3.58E+19,8.93E+22,-6.776536666666668 39.255318333333335 -12.6 3.9,-6.77653667,39.25531833,-12.6,3.9,other,,healthy,building/structures,0,0,1,0,0,0,,public_property,Open soil,2020-03-12T10:10:19,71,human,0,1,,,,,100,31.85,No,0,1989,big
dar_es_salaam_trees.436,POINT (39.26399667 -6.77462),436,1289,3/13/2020,3.59E+19,8.93E+22,-6.7746200000000005 39.26399666666667 14.9 5.0,-6.77462,39.26399667,14.9,5,other,,healthy,building/structures,0,0,1,0,0,0,,public_property,Open soil,2020-03-13T10:45:05,38,human,0,1,,,,,61,19.43,No,0,2105,big
dar_es_salaam_trees.437,POINT (39.263985 -6.774535),437,1290,3/13/2020,3.59E+19,8.93E+22,-6.774534999999999 39.263985000000005 14.9 5.0,-6.774535,39.263985,14.9,5,other,,healthy,building/structures,0,0,1,0,0,0,,public_property,Open soil,2020-03-13T10:45:13,39,human,0,1,,,,,90,28.66,No,0,2106,big
dar_es_salaam_trees.438,POINT (39.26060667 -6.772666667),438,1291,3/13/2020,3.58E+19,8.93E+22,-6.772666666666667 39.26060666666667 6.3 4.1,-6.77266667,39.26060667,6.3,4.1,other,,healthy,building/structures,0,0,1,0,0,0,,public_property,Open soil,2020-03-13T16:18:46,63,human,0,1,,,,,200,63.69,No,0,2154,big
dar_es_salaam_trees.439,POINT (39.25511295 -6.77062578),439,1292,3/11/2020,3.54E+19,8925504410914534724f,-6.77062578 39.25511295 -26.0 5.0,-6.77062578,39.25511295,-26,5,other,,healthy,building/structures,0,0,1,0,0,0,,public_property,Open soil,2020-03-12T06:06:39,88,human,0,1,,,,,40,12.74,No,0,1872,big
dar_es_salaam_trees.440,POINT (39.259705 -6.774353333),440,1293,3/10/2020,3.59E+19,8.93E+22,-6.774353333333333 39.259705000000004 23.7 7.5,-6.77435333,39.259705,23.7,7.5,palm,,healthy,building/structures,0,0,1,0,0,0,,public_property,restricted/incased,2020-03-10T11:37:12,17,human,0,1,,,,,130,41.4,no,0,1597,big
dar_es_salaam_trees.441,POINT (39.26006167 -6.772826667),441,1294,3/12/2020,3.58E+19,8.93E+22,-6.772826666666667 39.260061666666665 18.8 5.0,-6.77282667,39.26006167,18.8,5,palm,,healthy,building/structures,0,0,1,0,0,0,,public_property,Open soil,2020-03-12T08:33:53,12,human,0,1,,,,,100,31.85,No,0,1910,big
dar_es_salaam_trees.442,POINT (39.25657333 -6.77566),442,1295,3/11/2020,3.58E+19,8.93E+22,-6.775659999999999 39.256573333333336 19.9 4.8,-6.77566,39.25657333,19.9,4.8,palm,,healthy,building/structures,0,0,1,0,0,0,,public_property,Open soil,2020-03-11T09:30:01,13,human,0,1,,,,,90,28.66,No,0,1755,big
dar_es_salaam_trees.443,POINT (39.25665833 -6.77586),443,1296,3/11/2020,3.58E+19,8.93E+22,-6.77586 39.256658333333334 16.7 3.6,-6.77586,39.25665833,16.7,3.6,palm,,healthy,building/structures,0,0,1,0,0,0,,public_property,Open soil,2020-03-11T09:30:11,14,human,0,1,,,,,40,12.74,No,0,1756,big
dar_es_salaam_trees.444,POINT (39.26231667 -6.772323333),444,1297,3/10/2020,3.59E+19,8.93E+22,-6.772323333333333 39.26231666666667 76.0 5.3,-6.77232333,39.26231667,76,5.3,other,,healthy,building/structures,0,0,1,0,0,0,,public_property,adjacent to a hard surface,2020-03-10T11:56:17,55,human,0,1,,,,,210,66.88,No,0,1641,big
dar_es_salaam_trees.445,POINT (39.26262833 -6.772763333),445,1298,3/10/2020,3.53E+19,8.93E+23,-6.772763333333334 39.26262833333333 -2.0 3.8,-6.77276333,39.26262833,-2,3.8,other,,healthy,building/structures,0,0,1,0,0,0,,public_property,Open soil,2020-03-10T12:05:48,63,human,0,1,,,,,60,19.11,No,0,1651,big
dar_es_salaam_trees.446,POINT (39.26224833 -6.776665),446,1299,3/10/2020,3.59E+19,8.93E+22,-6.776665000000001 39.26224833333333 7.3 4.9,-6.776665,39.26224833,7.3,4.9,other,,healthy,building/structures,0,0,1,0,0,0,,public_property,adjacent to a hard surface,2020-03-10T12:07:18,71,human,0,1,,,,,146,46.5,No,0,1661,big
dar_es_salaam_trees.447,POINT (39.25769833 -6.774405),447,1300,3/11/2020,3.58E+19,8.93E+22,-6.774405 39.25769833333333 11.4 4.8,-6.774405,39.25769833,11.4,4.8,palm,,healthy,building/structures electricity/wires,1,0,1,0,0,0,,public_property,Open soil,2020-03-11T09:28:54,9,human,0,1,,,,,110,35.03,No,0,1750,big
dar_es_salaam_trees.448,POINT (39.26387667 -6.777081667),448,1301,3/13/2020,3.53E+19,8.93E+23,-6.777081666666668 39.26387666666667 50.9 4.8,-6.77708167,39.26387667,50.9,4.8,other,,healthy,building/structures people,0,0,1,0,1,0,,public_property,adjacent to a hard surface,2020-03-13T10:24:09,27,human,0,1,,,,,200,63.69,No,0,2085,big
dar_es_salaam_trees.449,POINT (39.26082833 -6.775201667),449,1302,3/12/2020,3.58E+19,8.93E+22,-6.775201666666668 39.26082833333333 6.9 4.6,-6.77520167,39.26082833,6.9,4.6,other,,healthy,building/structures road,0,1,1,0,0,0,,public_property,Open soil,2020-03-12T10:08:33,66,human,0,1,,,,,90,28.66,No,0,1983,big
dar_es_salaam_trees.450,POINT (39.26266167 -6.770656667),450,1303,3/12/2020,3.53E+19,8.93E+23,-6.770656666666667 39.262661666666666 3.2 4.4,-6.77065667,39.26266167,3.2,4.4,other,,healthy,building/structures road electricity/wires water/sewage people,1,1,1,1,1,0,,public_property,Open soil,2020-03-12T09:46:22,59,human,0,1,,,,,104,33.12,No,0,1974,big
dar_es_salaam_trees.451,POINT (39.26257667 -6.770793333),451,1304,3/12/2020,3.59E+19,8.93E+22,-6.770793333333334 39.26257666666667 21.8 4.8,-6.77079333,39.26257667,21.8,4.8,palm,,healthy,building/structures road water/sewage electricity/wires,1,1,1,1,0,0,,public_property,Open soil,2020-03-12T09:40:17,37,human,0,1,,,,,150,47.77,No,0,1945,big
dar_es_salaam_trees.452,POINT (39.26065 -6.772615),452,1305,3/12/2020,3.58E+19,8.93E+22,-6.772615 39.260650000000005 15.2 4.4,-6.772615,39.26065,15.2,4.4,other,,healthy,building/structures water/sewage,0,0,1,1,0,0,,public_property,restricted/incased,2020-03-12T08:35:46,16,human,0,1,,,,,180,57.32,No,0,1916,big
dar_es_salaam_trees.453,POINT (39.25466667 -6.778355),453,1306,3/11/2020,3.54E+19,8.93E+22,-6.7783549999999995 39.25466666666667 19.9 4.9,-6.778355,39.25466667,19.9,4.9,ashok,,healthy,electricity/wires,1,0,0,0,0,0,,public_property,,2020-03-11T11:43:06,67,human,0,1,,,,,90,28.66,No,0,1842,big
dar_es_salaam_trees.454,POINT (39.25236333 -6.776983333),454,1307,3/11/2020,3.54E+19,8.93E+22,-6.776983333333334 39.25236333333333 41.3 4.9,-6.77698333,39.25236333,41.3,4.9,ashok,,healthy,electricity/wires,1,0,0,0,0,0,,public_property,,2020-03-11T11:52:50,72,human,0,1,,,,,92,29.3,No,0,1852,big
dar_es_salaam_trees.455,POINT (39.25247167 -6.776825),455,1308,3/11/2020,3.54E+19,8.93E+22,-6.7768250000000005 39.252471666666665 54.3 5.0,-6.776825,39.25247167,54.3,5,ashok,,healthy,electricity/wires,1,0,0,0,0,0,,public_property,Open soil,2020-03-11T11:54:02,73,human,0,1,,,,,90,28.66,No,0,1853,big
dar_es_salaam_trees.456,POINT (39.26079 -6.776723333),456,1309,3/11/2020,3.53E+19,8.93E+23,-6.776723333333333 39.26079 6.8 3.7,-6.77672333,39.26079,6.8,3.7,neem,,healthy,electricity/wires,1,0,0,0,0,0,,public_property,Open soil,2020-03-11T11:06:19,37,human,0,1,,,,,105,33.44,No,0,1787,big
dar_es_salaam_trees.457,POINT (39.26239833 -6.774703333),457,1310,3/10/2020,3.59E+19,8.93E+22,-6.774703333333334 39.26239833333333 9.8 6.4,-6.77470333,39.26239833,9.8,6.4,other,,dead,electricity/wires,1,0,0,0,0,0,,public_property,restricted/incased,2020-03-10T11:59:03,58,,,,,,,,130,41.4,No,0,1644,big
dar_es_salaam_trees.458,POINT (39.26273333 -6.770016667),458,1311,3/12/2020,3.53E+19,8.93E+23,-6.770016666666667 39.26273333333334 -2.5 4.5,-6.77001667,39.26273333,-2.5,4.5,other,,healthy,electricity/wires,1,0,0,0,0,0,,public_property,Open soil,2020-03-12T09:45:44,55,human,0,1,,,,,63,20.06,No,0,1970,big
dar_es_salaam_trees.459,POINT (39.255395 -6.776676667),459,1312,3/10/2020,3.54E+19,8.93E+22,-6.776676666666667 39.255395 1.6 4.9,-6.77667667,39.255395,1.6,4.9,palm,,healthy,electricity/wires,1,0,0,0,0,0,,public_property,Open soil,2020-03-10T11:45:27,21,human,0,1,,,,,160,50.96,No,0,1601,big
dar_es_salaam_trees.460,POINT (39.25398833 -6.77752),460,1313,3/12/2020,3.54E+19,8.93E+22,-6.77752 39.25398833333334 10.3 4.7,-6.77752,39.25398833,10.3,4.7,palm,,slightly_damaged / sick,electricity/wires,1,0,0,0,0,0,,public_property,Open soil,2020-03-12T10:35:09,80,human,0,1,,,,,200,63.69,No,0,2010,big
dar_es_salaam_trees.461,POINT (39.256305 -6.777268333),461,1314,3/13/2020,3.54E+19,8.93E+22,-6.777268333333335 39.256305 28.0 4.6,-6.77726833,39.256305,28,4.6,palm,,healthy,electricity/wires,1,0,0,0,0,0,,public_property,Open soil,2020-03-13T09:52:54,4,human,0,1,,,,,90,28.66,No,0,2051,big
dar_es_salaam_trees.462,POINT (39.25629833 -6.777501667),462,1315,3/13/2020,3.54E+19,8.93E+22,-6.777501666666666 39.25629833333333 24.9 4.8,-6.77750167,39.25629833,24.9,4.8,palm,,healthy,electricity/wires,1,0,0,0,0,0,,public_property,Open soil,2020-03-13T09:53:01,5,human,0,1,,,,,112,35.67,No,0,2052,big
dar_es_salaam_trees.463,POINT (39.26063667 -6.775806667),463,1316,3/11/2020,3.54E+19,8.93E+22,-6.775806666666667 39.26063666666666 1.2 5.0,-6.77580667,39.26063667,1.2,5,other,,healthy,electricity/wires,1,0,0,0,0,0,,public_property,Open soil,2020-03-11T11:31:19,64,human,0,1,,,,,230,73.25,No,0,1824,big
dar_es_salaam_trees.464,POINT (39.25637667 -6.776376667),464,1317,3/11/2020,3.58E+19,8.93E+22,-6.776376666666666 39.25637666666667 11.6 3.3,-6.77637667,39.25637667,11.6,3.3,other,,healthy,electricity/wires building/structures,1,0,1,0,0,0,,public_property,Open soil,2020-03-11T09:30:31,16,human,0,1,,,,,50,15.92,No,0,1758,big
dar_es_salaam_trees.465,POINT (39.25643 -6.77641),465,1318,3/11/2020,3.58E+19,8.93E+22,-6.77641 39.25643 14.1 5.0,-6.77641,39.25643,14.1,5,other,,healthy,electricity/wires building/structures,1,0,1,0,0,0,,public_property,Open soil,2020-03-11T09:30:40,17,human,0,1,,,,,20,6.37,No,0,1759,big
dar_es_salaam_trees.466,POINT (39.26093833 -6.775451667),466,1319,3/11/2020,3.59E+19,8.93E+22,-6.775451666666667 39.260938333333335 41.7 5.0,-6.77545167,39.26093833,41.7,5,other,,healthy,electricity/wires building/structures,1,0,1,0,0,0,,public_property,Open soil,2020-03-11T10:42:46,29,human,0,1,,,,,380,121.02,No,0,1772,big
dar_es_salaam_trees.467,POINT (39.262715 -6.770751667),467,1320,3/12/2020,3.59E+19,8.93E+22,-6.7707516666666665 39.262715 10.9 4.9,-6.77075167,39.262715,10.9,4.9,palm,,healthy,electricity/wires building/structures water/sewage,1,0,1,1,0,0,,public_property,adjacent to a hard surface,2020-03-12T09:40:46,39,human,0,1,,,,,140,44.59,No,0,1947,big
dar_es_salaam_trees.468,POINT (39.25542268 -6.77103577),468,1321,3/11/2020,3.54E+19,8925504410914534724f,-6.77103577 39.25542268 -15.0 6.0,-6.77103577,39.25542268,-15,6,other,,healthy,electricity/wires road,1,1,0,0,0,0,,public_property,Open soil,2020-03-12T06:03:07,82,human,0,1,,,,,95,30.25,No,0,1863,big
dar_es_salaam_trees.469,POINT (39.25535221 -6.77100864),469,1322,3/11/2020,3.54E+19,8925504410914534724f,-6.77100864 39.25535221 -40.0 5.0,-6.77100864,39.25535221,-40,5,other,,healthy,electricity/wires road,1,1,0,0,0,0,,public_property,Open soil,2020-03-12T06:03:26,83,human,0,1,,,,,97,30.89,No,0,1864,big
dar_es_salaam_trees.470,POINT (39.26387833 -6.774676667),470,1323,3/13/2020,3.53E+19,8.93E+23,-6.774676666666666 39.26387833333333 15.6 4.4,-6.77467667,39.26387833,15.6,4.4,ashok,,healthy,electricity/wires road building/structures people,1,1,1,0,1,0,,public_property,Open soil,2020-03-13T10:25:00,33,human,0,1,,,,,71,22.61,No,0,2093,big
dar_es_salaam_trees.471,POINT (39.26388167 -6.777076667),471,1324,3/13/2020,3.53E+19,8.93E+23,-6.777076666666666 39.26388166666666 47.3 4.9,-6.77707667,39.26388167,47.3,4.9,palm,,healthy,electricity/wires road building/structures people,1,1,1,0,1,0,,public_property,Open soil,2020-03-13T10:25:09,34,human,0,1,,,,,152,48.41,No,0,2094,big
dar_es_salaam_trees.472,POINT (39.262635 -6.770775),472,1325,3/12/2020,3.53E+19,8.93E+23,-6.7707749999999995 39.262635 13.2 4.8,-6.770775,39.262635,13.2,4.8,palm,,healthy,electricity/wires road building/structures water/sewage people,1,1,1,1,1,0,,public_property,Open soil,2020-03-12T09:46:33,60,human,0,1,,,,,140,44.59,No,0,1975,big
